10,8,0.0,1.0,0.0
11,9,0.0,1.0,0.0
11,10,0.0,1.0,0.0
12,11,0.0,1.0,0.0
12,10,0.0,1.0,0.0
12,9,0.0,1.0,0.0
12,8,0.0,1.0,0.0
12,7,0.0,1.0,0.0
14,8,0.0,1.0,0.0
14,9,0.0,1.0,0.0
15,9,0.0,1.0,0.0
16,7,0.0,1.0,0.0
15,7,0.0,1.0,0.0
14,11,0.0,1.0,0.0
15,11,0.0,1.0,0.0
16,11,0.0,1.0,0.0
16,10,0.0,1.0,0.0
18,7,0.0,1.0,0.0
19,7,0.0,1.0,0.0
20,7,0.0,1.0,0.0
20,8,0.0,1.0,0.0
20,9,0.0,1.0,0.0
20,10,0.0,1.0,0.0
20,11,0.0,1.0,0.0
19,11,0.0,1.0,0.0
18,11,0.0,1.0,0.0
18,10,0.0,1.0,0.0
18,9,0.0,1.0,0.0
18,8,0.0,1.0,0.0
24,11,0.0,1.0,0.0
23,11,0.0,1.0,0.0
22,11,0.0,1.0,0.0
22,10,0.0,1.0,0.0
22,9,0.0,1.0,0.0
22,8,0.0,1.0,0.0
22,7,0.0,1.0,0.0
26,7,0.0,1.0,0.0
26,8,0.0,1.0,0.0
26,9,0.0,1.0,0.0
26,10,0.0,1.0,0.0
26,11,0.0,1.0,0.0
27,11,0.0,1.0,0.0
28,11,0.0,1.0,0.0
27,9,0.0,1.0,0.0
27,7,0.0,1.0,0.0
28,7,0.0,1.0,0.0
1,17,0.0,0.0,1.0
1,16,0.0,0.0,1.0
1,15,0.0,0.0,1.0
1,14,0.0,0.0,1.0
1,13,0.0,0.0,1.0
3,13,0.0,0.0,1.0
2,13,0.0,0.0,1.0
2,15,0.0,0.0,1.0
7,13,0.0,0.0,1.0
6,13,0.0,0.0,1.0
5,13,0.0,0.0,1.0
5,14,0.0,0.0,1.0
5,15,0.0,0.0,1.0
5,16,0.0,0.0,1.0
5,17,0.0,0.0,1.0
6,17,0.0,0.0,1.0
7,17,0.0,0.0,1.0
7,16,0.0,0.0,1.0
7,15,0.0,0.0,1.0
7,14,0.0,0.0,1.0
9,17,0.0,0.0,1.0
9,16,0.0,0.0,1.0
9,15,0.0,0.0,1.0
9,14,0.0,0.0,1.0
9,13,0.0,0.0,1.0
10,16,0.0,0.0,1.0
10,15,0.0,0.0,1.0
11,15,0.0,0.0,1.0
11,14,0.0,0.0,1.0
11,13,0.0,0.0,1.0
10,13,0.0,0.0,1.0
11,17,0.0,0.0,1.0
8,23,1.0,0.5,0.0
8,22,1.0,0.5,0.0
8,21,1.0,0.5,0.0
8,20,1.0,0.5,0.0
8,19,1.0,0.5,0.0
7,21,1.0,0.5,0.0
7,22,1.0,0.5,0.0
6,20,1.0,0.5,0.0
5,23,1.0,0.5,0.0
5,22,1.0,0.5,0.0
5,21,1.0,0.5,0.0
5,20,1.0,0.5,0.0
5,19,1.0,0.5,0.0
1,19,1.0,0.5,0.0
2,19,1.0,0.5,0.0
3,19,1.0,0.5,0.0
2,23,1.0,0.5,0.0
2,22,1.0,0.5,0.0
2,21,1.0,0.5,0.0
2,20,1.0,0.5,0.0
1,23,1.0,0.5,0.0
3,23,1.0,0.5,0.0
10,20,1.0,0.5,0.0
10,21,1.0,0.5,0.0
11,21,1.0,0.5,0.0
12,22,1.0,0.5,0.0
10,23,1.0,0.5,0.0
11,23,1.0,0.5,0.0
12,23,1.0,0.5,0.0
11,19,1.0,0.5,0.0
12,19,1.0,0.5,0.0
16,19,1.0,0.5,0.0
15,19,1.0,0.5,0.0
14,19,1.0,0.5,0.0
15,23,1.0,0.5,0.0
15,22,1.0,0.5,0.0
15,21,1.0,0.5,0.0
15,20,1.0,0.5,0.0
18,23,1.0,0.5,0.0
18,22,1.0,0.5,0.0
18,21,1.0,0.5,0.0
18,20,1.0,0.5,0.0
18,19,1.0,0.5,0.0
19,21,1.0,0.5,0.0
20,20,1.0,0.5,0.0
20,21,1.0,0.5,0.0
20,19,1.0,0.5,0.0
19,19,1.0,0.5,0.0
19,22,1.0,0.5,0.0
20,23,1.0,0.5,0.0
24,19,1.0,0.5,0.0
24,20,1.0,0.5,0.0
24,21,1.0,0.5,0.0
24,22,1.0,0.5,0.0
24,23,1.0,0.5,0.0
23,23,1.0,0.5,0.0
22,23,1.0,0.5,0.0
22,22,1.0,0.5,0.0
22,21,1.0,0.5,0.0
22,20,1.0,0.5,0.0
22,19,1.0,0.5,0.0
28,23,1.0,0.5,0.0
27,23,1.0,0.5,0.0
26,22,1.0,0.5,0.0
26,23,1.0,0.5,0.0
26,21,1.0,0.5,0.0
26,20,1.0,0.5,0.0
26,19,1.0,0.5,0.0
28,19,1.0,0.5,0.0
27,19,1.0,0.5,0.0
31,21,1.0,0.5,0.0
30,21,1.0,0.5,0.0
1,25,1.0,0.5,0.0
2,25,1.0,0.5,0.0
3,25,1.0,0.5,0.0
2,29,1.0,0.5,0.0
2,28,1.0,0.5,0.0
2,27,1.0,0.5,0.0
2,26,1.0,0.5,0.0
7,25,1.0,0.5,0.0
6,25,1.0,0.5,0.0
5,25,1.0,0.5,0.0
6,28,1.0,0.5,0.0
6,27,1.0,0.5,0.0
6,26,1.0,0.5,0.0
7,29,1.0,0.5,0.0
6,29,1.0,0.5,0.0
5,29,1.0,0.5,0.0
9,25,1.0,0.5,0.0
10,25,1.0,0.5,0.0
11,25,1.0,0.5,0.0
11,26,1.0,0.5,0.0
11,27,1.0,0.5,0.0
11,28,1.0,0.5,0.0
10,29,1.0,0.5,0.0
9,28,1.0,0.5,0.0
9,27,1.0,0.5,0.0
9,26,1.0,0.5,0.0
9,29,1.0,0.5,0.0
11,29,1.0,0.5,0.0
13,29,1.0,0.5,0.0
13,28,1.0,0.5,0.0
13,27,1.0,0.5,0.0
13,26,1.0,0.5,0.0
13,25,1.0,0.5,0.0
14,26,1.0,0.5,0.0
15,28,1.0,0.5,0.0
15,27,1.0,0.5,0.0
16,29,1.0,0.5,0.0
16,28,1.0,0.5,0.0
16,27,1.0,0.5,0.0
16,26,1.0,0.5,0.0
16,25,1.0,0.5,0.0
21,29,1,1,0
21,30,1,1,0
21,31,1,1,0
21,32,1,1,0
22,33,1,1,0
24,33,1,1,0
25,33,1,1,0
26,32,1,1,0
26,29,1,1,0
26,28,1,1,0
24,28,1,1,0
25,30,1,1,0
24,30,1,1,0
23,30,1,1,0
22,32,1,1,0
22,28,1,1,0
22,29,1,1,0
27,29,1,1,0
27,30,1,1,0
27,31,1,1,0
27,32,1,1,0
26,33,1,1,0
24,29,1,1,0
21,28,1,1,0
21,27,1,1,0
22,27,1,1,0
22,26,1,1,0
24,27,1,1,0
25,27,1,1,0
26,27,1,1,0
26,26,1,1,0
25,26,1,1,0
24,26,1,1,0
23,26,1,1,0
27,27,1,1,0
27,28,1,1,0
25,29,1,1,0
23,29,1,1,0
26,31,1,1,0
25,32,1,1,0
24,32,1,1,0
22,31,1,1,0
23,33,1,1,0
23,32,1,1,0
23,27,1,1,0
